-546.38684,176.81827	-546.17048,176.08672	-545.18658,174.49676	-543.67541,172.90674	-541.88587,171.51975	-540.06697,170.53874	-539.22436,170.26388	-538.46786,170.1666	-527.11741,174.53627	-526.61076,174.8834	-516.60857,183.643	-516.08326,184.19612	-515.19822,185.84319	-507.16262,203.28633	-506.89749,203.84031	-506.88862,204.49575	-507.10498,205.22728	-508.08888,206.81725	-509.60014,208.40724	-511.38967,209.79419	-513.20846,210.77523	-514.0511,211.05013	-514.8076,211.14743	-528.49149,211.68442	-530.55717,211.62468	-531.42433,211.44144	-532.12809,211.14738	-544.24724,204.77056	-546.0063,203.68593	-546.6656,203.09362	-547.12811,202.48711	-549.01909,190.47246	-548.97181,189.86017
-524.99148,148.30738	-524.43833,147.78202	-522.79126,146.89701	-520.68756,146.2756	-518.44427,145.96921	-516.37854,146.02907	-515.5114,146.21235	-514.80762,146.50635	-507.16265,155.96582	-506.89745,156.51976	-502.6151,169.10689	-502.43674,169.84857	-502.49382,171.7175	-504.25633,190.84149	-504.30373,191.45382	-504.62377,192.02588	-505.1769,192.55123	-506.82396,193.43624	-508.92774,194.05757	-511.171,194.36395	-513.23664,194.30415	-514.10385,194.1209	-514.80763,193.82691	-526.92674,187.45002	-528.68578,186.36544	-529.34515,185.77318	-529.80758,185.16663	-537.11469,173.58457	-538.09574,171.76572	-538.37056,170.92311	-538.46785,170.1666	-534.09817,158.81612	-533.75108,158.3095
-469.28814,183.64298	-468.76277,184.19614	-467.87777,185.8432	-467.25636,187.94691	-466.94997,190.19021	-467.00983,192.25593	-467.1931,193.12307	-467.48711,193.82686	-476.94657,201.47182	-477.50052,201.73702	-490.08766,206.01936	-490.82934,206.19773	-492.69825,206.14066	-511.82225,204.37813	-512.43458,204.33075	-513.00664,204.0107	-513.53199,203.45757	-514.41699,201.8105	-515.03832,199.70672	-515.3447,197.46347	-515.28491,195.39783	-515.10167,194.53062	-514.80767,193.82684	-508.43078,181.70774	-507.34619,179.94868	-506.75394,179.28931	-506.14738,178.82689	-494.56532,171.51979	-492.74648,170.53872	-491.90386,170.2639	-491.14736,170.16661	-479.79688,174.5363	-479.29026,174.88339
-468.54686,140.65364	-467.80513,140.47524	-465.93623,140.53234	-463.80366,141.04605	-461.70771,141.90234	-459.94868,142.98704	-459.28934,143.57934	-458.82685,144.18584	-456.93586,156.20046	-456.98316,156.81279	-459.5681,169.85474	-459.78447,170.58624	-460.76836,172.17624	-471.85675,187.85683	-472.20395,188.36344	-472.76716,188.69884	-473.50886,188.87724	-475.37775,188.82014	-477.51035,188.30634	-479.60626,187.45004	-481.36525,186.36544	-482.02466,185.77314	-482.48715,185.16664	-489.79415,173.58454	-490.77525,171.76574	-491.05016,170.92314	-491.14736,170.16664	-491.68445,156.48273	-491.62465,154.41704	-491.44135,153.5499	-491.14736,152.84609	-481.68786,145.20114	-481.13396,144.93594
-492.20711,134.31389	-491.46538,134.1355	-489.59649,134.19259	-487.46392,134.70629	-485.36796,135.56259	-483.60894,136.64729	-482.94959,137.23959	-482.4871,137.84609	-480.59611,149.86071	-480.64342,150.47304	-483.22835,163.515	-483.44473,164.24649	-484.42862,165.8365	-495.51701,181.51709	-495.8642,182.0237	-496.42741,182.35909	-497.16911,182.53749	-499.038,182.48039	-501.17061,181.9666	-503.2665,181.11029	-505.02551,180.0257	-505.68491,179.43339	-506.1474,178.8269	-513.4544,167.24479	-514.43551,165.426	-514.7104,164.58339	-514.80761,163.8269	-515.3447,150.14298	-515.2849,148.07729	-515.10161,147.21016	-514.80761,146.50635	-505.34811,138.86139	-504.79421,138.59619
-529.06633,112.17727	-528.84997,111.4457	-527.86607,109.85574	-526.35491,108.26573	-524.56536,106.87873	-522.74647,105.89772	-521.90385,105.62287	-521.14735,105.52559	-509.7969,109.89525	-509.29026,110.24238	-499.28807,119.00198	-498.76275,119.55511	-497.87772,121.20218	-489.84211,138.64531	-489.57699,139.19929	-489.56812,139.85474	-489.78447,140.58627	-490.76837,142.17624	-492.27964,143.76622	-494.06916,145.15317	-495.88795,146.13421	-496.7306,146.40912	-497.4871,146.50641	-511.17099,147.0434	-513.23667,146.98366	-514.10383,146.80043	-514.80758,146.50636	-526.92673,140.12955	-528.68578,139.04491	-529.3451,138.4526	-529.8076,137.84609	-531.69858,125.83144	-531.6513,125.21915
-566.66683,133.02997	-567.1922,132.47681	-568.07721,130.82975	-568.6986,128.72604	-569.005,126.48274	-568.94514,124.41703	-568.76186,123.54988	-568.46786,122.84609	-559.00839,115.20114	-558.45446,114.93593	-545.86733,110.65358	-545.12563,110.47521	-543.25671,110.53229	-524.13272,112.29482	-523.52039,112.3422	-522.94832,112.66225	-522.42297,113.21538	-521.53797,114.86244	-520.91664,116.96623	-520.61027,119.20948	-520.67006,121.27512	-520.8533,122.14233	-521.14731,122.84611	-527.5242,134.96521	-528.60877,136.72427	-529.20103,137.38364	-529.80758,137.84607	-541.38964,145.15316	-543.20849,146.13423	-544.0511,146.40905	-544.80761,146.50634	-556.15809,142.13665	-556.66471,141.78956
-434.42533,124.85676	-434.20896,124.1252	-433.22506,122.53524	-431.7139,120.94523	-429.92435,119.55823	-428.10545,118.57722	-427.26284,118.30236	-426.50635,118.20508	-415.15589,122.57475	-414.64924,122.92188	-404.64705,131.68147	-404.12174,132.23461	-403.2367,133.88168	-395.2011,151.32481	-394.93597,151.87879	-394.92711,152.53424	-395.14346,153.26577	-396.12736,154.85573	-397.63862,156.44572	-399.42815,157.83267	-401.24694,158.81371	-402.08959,159.08862	-402.84608,159.1859	-416.52998,159.7229	-418.59565,159.66316	-419.46282,159.47993	-420.16656,159.18586	-432.28573,152.80904	-434.04478,151.72441	-434.70408,151.1321	-435.16659,150.52559	-437.05757,138.51094	-437.01029,137.89865
-472.02582,145.70946	-472.55119,145.1563	-473.43618,143.50924	-474.05759,141.40553	-474.36399,139.16224	-474.30414,137.09652	-474.12085,136.22937	-473.82685,135.52559	-464.36738,127.88064	-463.81344,127.61543	-451.22631,123.33308	-450.48463,123.15471	-448.6157,123.21179	-429.49172,124.97431	-428.87938,125.0217	-428.30732,125.34174	-427.78196,125.89487	-426.89697,127.54193	-426.27563,129.64573	-425.96925,131.88897	-426.02905,133.95462	-426.2123,134.82182	-426.50629,135.52561	-432.88318,147.64471	-433.96776,149.40377	-434.56002,150.06314	-435.16658,150.52556	-446.74864,157.83266	-448.56747,158.81371	-449.41008,159.08854	-450.1666,159.18582	-461.51707,154.81614	-462.02369,154.46905
-444.88661,146.99338	-444.14488,146.81498	-442.27598,146.87209	-440.14341,147.38579	-438.04746,148.24208	-436.28843,149.32679	-435.6291,149.91909	-435.1666,150.52558	-433.27561,162.5402	-433.32291,163.15254	-435.90785,176.19449	-436.12422,176.92599	-437.10812,178.51599	-448.1965,194.19659	-448.5437,194.70319	-449.1069,195.03859	-449.8486,195.21699	-451.7175,195.15988	-453.8501,194.64609	-455.946,193.78978	-457.705,192.70519	-458.3644,192.11289	-458.8269,191.50639	-466.1339,179.92428	-467.115,178.10549	-467.38989,177.26288	-467.4871,176.50639	-468.0242,162.82247	-467.9644,160.75678	-467.7811,159.88965	-467.4871,159.18585	-458.0276,151.54089	-457.4737,151.27569
-409.49777,151.26686	-408.76621,151.48323	-407.17625,152.46713	-405.58624,153.97829	-404.19924,155.76784	-403.21823,157.58673	-402.94337,158.42935	-402.84609,159.18584	-407.21576,170.5363	-407.56289,171.04295	-416.32248,181.04514	-416.87562,181.57045	-418.52269,182.45548	-435.96582,190.49109	-436.5198,190.75621	-437.17525,190.76508	-437.90678,190.54873	-439.49674,189.56483	-441.08673,188.05356	-442.47368,186.26404	-443.45472,184.44525	-443.72963,183.6026	-443.82691,182.8461	-444.36391,169.16221	-444.30417,167.09653	-444.12094,166.22937	-443.82687,165.52562	-437.45005,153.40646	-436.36542,151.64742	-435.77311,150.9881	-435.1666,150.5256	-423.15195,148.63462	-422.53966,148.6819
-412.24762,217.17519	-412.46399,217.90674	-413.44789,219.49671	-414.95905,221.08672	-416.7486,222.47371	-418.56749,223.45473	-419.41011,223.72957	-420.1666,223.82686	-431.51706,219.4572	-432.02371,219.11007	-442.02589,210.35046	-442.5512,209.79733	-443.43624,208.15026	-451.47184,190.70713	-451.73697,190.15315	-451.74584,189.49771	-451.52949,188.76618	-450.54559,187.17621	-449.03432,185.58623	-447.2448,184.19927	-445.42601,183.21823	-444.58336,182.94333	-443.82686,182.84604	-430.14297,182.30904	-428.0773,182.36879	-427.21013,182.55201	-426.50638,182.84609	-414.38722,189.2229	-412.62818,190.30753	-411.96886,190.89985	-411.50636,191.50636	-409.61538,203.521	-409.66266,204.1333
-374.64712,196.32247	-374.12176,196.87563	-373.23676,198.5227	-372.61535,200.6264	-372.30895,202.8697	-372.36882,204.93542	-372.5521,205.80256	-372.84609,206.50635	-382.30556,214.1513	-382.85951,214.41651	-395.44664,218.69886	-396.18832,218.87722	-398.05724,218.82015	-417.18124,217.05763	-417.79357,217.01024	-418.36563,216.69019	-418.89098,216.13706	-419.77598,214.49	-420.39732,212.38622	-420.70369,210.14296	-420.6439,208.07732	-420.46065,207.21011	-420.16665,206.50633	-413.78976,194.38723	-412.70519,192.62818	-412.11292,191.9688	-411.50637,191.50637	-399.92432,184.19927	-398.10547,183.21822	-397.26286,182.9434	-396.50635,182.84611	-385.15587,187.21579	-384.64925,187.56288
-380.98687,172.66221	-380.4615,173.21538	-379.57651,174.86244	-378.9551,176.96615	-378.6487,179.20944	-378.70857,181.27516	-378.89184,182.14231	-379.18584,182.84609	-388.64531,190.49104	-389.19925,190.75626	-401.78638,195.03861	-402.52806,195.21697	-404.39699,195.1599	-423.52099,193.39737	-424.13331,193.34999	-424.70538,193.02994	-425.23073,192.47681	-426.11572,190.82974	-426.73707,188.72596	-427.04343,186.48271	-426.98365,184.41707	-426.8004,183.54986	-426.5064,182.84608	-420.12951,170.72698	-419.04494,168.96792	-418.45267,168.30855	-417.84613,167.84612	-406.26405,160.53902	-404.44522,159.55796	-403.60261,159.28314	-402.8461,159.18585	-391.49562,163.55554	-390.989,163.90263
-380.2456,129.67288	-379.50386,129.49448	-377.63496,129.55158	-375.50239,130.06528	-373.40645,130.92158	-371.64741,132.00628	-370.98808,132.59858	-370.52559,133.20508	-368.63459,145.2197	-368.68189,145.83203	-371.26683,158.87398	-371.4832,159.60548	-372.4671,161.19548	-383.55548,176.87608	-383.90269,177.38268	-384.46588,177.71808	-385.20758,177.89648	-387.07648,177.83938	-389.20909,177.32558	-391.30499,176.46928	-393.06399,175.38468	-393.72338,174.79238	-394.18588,174.18588	-401.49289,162.60378	-402.47399,160.78498	-402.74889,159.94238	-402.84608,159.18588	-403.38319,145.50197	-403.32338,143.43627	-403.14008,142.56914	-402.84608,141.86534	-393.38659,134.22038	-392.83269,133.95517
-417.10482,107.53624	-416.88845,106.80469	-415.90455,105.21472	-414.39339,103.62471	-412.60384,102.23772	-410.78495,101.2567	-409.94234,100.98185	-409.18584,100.88457	-397.83538,105.25423	-397.32874,105.60136	-387.32655,114.36096	-386.80123,114.91409	-385.9162,116.56116	-377.8806,134.00429	-377.61547,134.55828	-377.6066,135.21372	-377.82295,135.94525	-378.80685,137.53522	-380.31812,139.1252	-382.10764,140.51216	-383.92644,141.49319	-384.76908,141.7681	-385.52558,141.86539	-399.20947,142.40239	-401.27515,142.34264	-402.14231,142.15941	-402.84606,141.86534	-414.96522,135.48853	-416.72426,134.4039	-417.38357,133.81159	-417.84609,133.20507	-419.73707,121.19042	-419.68979,120.57813
-509.83093,521.36103	-510.04729,522.09258	-511.03119,523.68255	-512.54236,525.27256	-514.33191,526.65955	-516.1508,527.64057	-516.99342,527.91542	-517.74991,528.0127	-529.10037,523.64304	-529.60701,523.29591	-539.6092,514.53631	-540.13451,513.98318	-541.01955,512.33611	-549.05515,494.89298	-549.32028,494.33899	-549.32915,493.68355	-549.11279,492.95202	-548.12889,491.36205	-546.61763,489.77207	-544.8281,488.38511	-543.00931,487.40408	-542.16666,487.12917	-541.41017,487.03188	-527.72628,486.49488	-525.6606,486.55463	-524.79344,486.73786	-524.08969,487.03193	-511.97053,493.40874	-510.21148,494.49338	-509.55217,495.08569	-509.08966,495.6922	-507.19868,507.70685	-507.24596,508.31914
-472.23043,500.50832	-471.70506,501.06147	-470.82006,502.70854	-470.19865,504.81225	-469.89226,507.05555	-469.95212,509.12126	-470.1354,509.98841	-470.4294,510.6922	-479.88887,518.33716	-480.44281,518.60235	-493.02994,522.8847	-493.77162,523.06307	-495.64055,523.006	-514.76454,521.24347	-515.37687,521.19609	-515.94893,520.87604	-516.47428,520.32291	-517.35928,518.67584	-517.98062,516.57206	-518.28699,514.3288	-518.2272,512.26317	-518.04395,511.39596	-517.74996,510.69218	-511.37307,498.57308	-510.28849,496.81402	-509.69623,496.15465	-509.08968,495.69222	-497.50762,488.38513	-495.68878,487.40406	-494.84616,487.12924	-494.08965,487.03195	-482.73917,491.40164	-482.23255,491.74873
-499.36964,499.22439	-500.11137,499.4028	-501.98027,499.3457	-504.11284,498.83199	-506.20879,497.9757	-507.96782,496.891	-508.62716,496.2987	-509.08965,495.69219	-510.98064,483.67757	-510.93334,483.06525	-508.3484,470.0233	-508.13203,469.29179	-507.14814,467.7018	-496.05975,452.0212	-495.71255,451.5146	-495.14935,451.17919	-494.40765,451.00079	-492.53875,451.05789	-490.40615,451.5717	-488.31025,452.428	-486.55125,453.5126	-485.89185,454.10489	-485.42935,454.7114	-478.12235,466.2935	-477.14126,468.1123	-476.86635,468.95489	-476.76915,469.7114	-476.23205,483.3953	-476.29185,485.461	-476.47515,486.32814	-476.76915,487.03194	-486.22865,494.6769	-486.78256,494.9421
-534.75849,494.95093	-535.49004,494.73456	-537.08001,493.75066	-538.67002,492.2395	-540.05701,490.44994	-541.03803,488.63105	-541.31288,487.78843	-541.41016,487.03195	-537.0405,475.68148	-536.69337,475.17484	-527.93377,465.17265	-527.38064,464.64734	-525.73356,463.7623	-508.29044,455.7267	-507.73645,455.46157	-507.08101,455.45271	-506.34948,455.66906	-504.75951,456.65296	-503.16953,458.16422	-501.78257,459.95375	-500.80153,461.77254	-500.52663,462.61519	-500.42934,463.37168	-499.89234,477.05557	-499.95208,479.12125	-500.13531,479.98841	-500.42939,480.69216	-506.8062,492.81133	-507.89083,494.57037	-508.48314,495.22967	-509.08966,495.69219	-521.1043,497.58317	-521.7166,497.53589
-532.00863,429.0426	-531.79227,428.31104	-530.80837,426.72108	-529.2972,425.13107	-527.50765,423.74407	-525.68876,422.76306	-524.84614,422.4882	-524.08965,422.39092	-512.73919,426.76059	-512.23255,427.10772	-502.23036,435.86732	-501.70505,436.42045	-500.82001,438.06752	-492.78441,455.51065	-492.51928,456.06463	-492.51041,456.72008	-492.72676,457.45161	-493.71066,459.04157	-495.22193,460.63156	-497.01146,462.01851	-498.83025,462.99955	-499.67289,463.27446	-500.42939,463.37175	-514.11328,463.90874	-516.17896,463.849	-517.04612,463.66577	-517.74987,463.3717	-529.86903,456.99489	-531.62807,455.91025	-532.28739,455.31794	-532.7499,454.71143	-534.64088,442.69678	-534.5936,442.08449
-569.60913,449.89531	-570.1345,449.34215	-571.01949,447.69509	-571.6409,445.59138	-571.9473,443.34808	-571.88743,441.28237	-571.70415,440.41521	-571.41016,439.71143	-561.95068,432.06648	-561.39674,431.80128	-548.80961,427.51893	-548.06793,427.34056	-546.19901,427.39763	-527.07501,429.16016	-526.46269,429.20754	-525.89062,429.52759	-525.36527,430.08072	-524.48028,431.72779	-523.85893,433.83157	-523.55257,436.07482	-523.61235,438.14046	-523.7956,439.00767	-524.0896,439.71145	-530.46649,451.83055	-531.55106,453.58961	-532.14333,454.24898	-532.74987,454.71141	-544.33194,462.01851	-546.15078,462.99957	-546.99339,463.27439	-547.7499,463.37168	-559.10038,459.00199	-559.607,458.6549
-563.26938,473.55556	-563.79475,473.00241	-564.67974,471.35535	-565.30115,469.25163	-565.60755,467.00833	-565.54769,464.94262	-565.36441,464.07546	-565.07041,463.37168	-555.61094,455.72673	-555.057,455.46153	-542.46987,451.17918	-541.72818,451.00082	-539.85926,451.05789	-520.73527,452.82042	-520.12294,452.8678	-519.55087,453.18784	-519.02552,453.74097	-518.14052,455.38803	-517.51919,457.49183	-517.21282,459.73508	-517.27261,461.80072	-517.45585,462.66792	-517.74985,463.37171	-524.12674,475.49081	-525.21132,477.24987	-525.80358,477.90923	-526.41013,478.37166	-537.9922,485.67875	-539.81104,486.65982	-540.65365,486.93465	-541.41016,487.03194	-552.76064,482.66225	-553.26726,482.31516
-564.01065,516.54491	-564.75238,516.7233	-566.62129,516.6662	-568.75386,516.1525	-570.84981,515.29621	-572.60884,514.21151	-573.26818,513.61921	-573.73067,513.0127	-575.62166,500.99808	-575.57436,500.38576	-572.98942,487.3438	-572.77305,486.6123	-571.78916,485.02231	-560.70077,469.3417	-560.35357,468.83511	-559.79037,468.4997	-559.04867,468.3213	-557.17977,468.3784	-555.04716,468.89221	-552.95126,469.7485	-551.19226,470.8331	-550.53287,471.4254	-550.07037,472.03191	-542.76337,483.61401	-541.78227,485.43281	-541.50736,486.27541	-541.41017,487.0319	-540.87307,500.71581	-540.93286,502.7815	-541.11616,503.64864	-541.41017,504.35244	-550.86966,511.9974	-551.42357,512.2626
-527.15143,538.68153	-527.36779,539.41309	-528.35169,541.00306	-529.86286,542.59307	-531.65241,543.98006	-533.4713,544.96108	-534.31392,545.23593	-535.07041,545.33321	-546.42087,540.96355	-546.92751,540.61642	-556.9297,531.85682	-557.45501,531.30369	-558.34005,529.65661	-566.37565,512.21349	-566.64078,511.6595	-566.64965,511.00406	-566.4333,510.27253	-565.4494,508.68256	-563.93813,507.09257	-562.1486,505.70562	-560.32981,504.72458	-559.48717,504.44968	-558.73067,504.35239	-545.04678,503.81539	-542.9811,503.87513	-542.11394,504.05836	-541.41019,504.35244	-529.29103,510.72925	-527.53199,511.81388	-526.87267,512.40619	-526.41016,513.01271	-524.51918,525.02735	-524.56646,525.63964
-600.3504,428.24364	-601.09213,428.42203	-602.96103,428.36493	-605.0936,427.85123	-607.18955,426.99493	-608.94858,425.91023	-609.60792,425.31793	-610.07041,424.71143	-611.96139,412.69681	-611.9141,412.08448	-609.32916,399.04253	-609.11279,398.31103	-608.1289,396.72103	-597.04051,381.04043	-596.69331,380.53383	-596.13011,380.19844	-595.38841,380.02003	-593.51951,380.07713	-591.38691,380.59093	-589.29101,381.44723	-587.53201,382.53183	-586.87261,383.12413	-586.41011,383.73063	-579.10311,395.31273	-578.12201,397.13153	-577.84711,397.97413	-577.74991,398.73063	-577.21281,412.41454	-577.27261,414.48023	-577.45591,415.34737	-577.74991,416.05117	-587.20941,423.69613	-587.76331,423.96133
-563.49117,450.38026	-563.70754,451.11182	-564.69144,452.70179	-566.2026,454.2918	-567.99216,455.67879	-569.81105,456.65981	-570.65366,456.93465	-571.41015,457.03194	-582.76062,452.66227	-583.26726,452.31515	-593.26945,443.55555	-593.79476,443.00242	-594.6798,441.35534	-602.7154,423.91222	-602.98053,423.35823	-602.98939,422.70279	-602.77304,421.97125	-601.78914,420.38129	-600.27788,418.7913	-598.48835,417.40435	-596.66956,416.42331	-595.82691,416.14841	-595.07042,416.05112	-581.38653,415.51412	-579.32085,415.57386	-578.45369,415.75709	-577.74994,416.05117	-565.63077,422.42798	-563.87173,423.51261	-563.21242,424.10492	-562.74991,424.71144	-560.85893,436.72608	-560.90621,437.33837
-575.94887,426.23505	-576.47424,425.6819	-577.35924,424.03483	-577.98064,421.93112	-578.28704,419.68782	-578.22718,417.62211	-578.0439,416.75496	-577.7499,416.05118	-568.29043,408.40622	-567.73649,408.14102	-555.14936,403.85867	-554.40767,403.6803	-552.53875,403.73737	-533.41476,405.4999	-532.80243,405.54728	-532.23036,405.86733	-531.70501,406.42046	-530.82001,408.06752	-530.19868,410.17131	-529.89231,412.41457	-529.9521,414.4802	-530.13534,415.34741	-530.42934,416.0512	-536.80623,428.17029	-537.89081,429.92935	-538.48307,430.58872	-539.08962,431.05115	-550.67168,438.35825	-552.49053,439.33931	-553.33314,439.61413	-554.08965,439.71142	-565.44013,435.34173	-565.94675,434.99464
-589.94236,393.45067	-590.12076,392.70895	-590.06365,390.84005	-589.54996,388.70748	-588.69366,386.61153	-587.60895,384.8525	-587.01665,384.19317	-586.41016,383.73067	-574.39554,381.83967	-573.7832,381.88698	-560.74125,384.47192	-560.00975,384.68829	-558.41976,385.67218	-542.73915,396.76057	-542.23255,397.10777	-541.89716,397.67097	-541.71875,398.41267	-541.77586,400.28157	-542.28965,402.41417	-543.14596,404.51007	-544.23055,406.26907	-544.82286,406.92847	-545.42935,407.39097	-557.01146,414.69797	-558.83025,415.67907	-559.67286,415.95396	-560.42936,416.05116	-574.11327,416.58827	-576.17896,416.52847	-577.04609,416.34517	-577.74989,416.05117	-585.39485,406.59167	-585.66005,406.03777
-531.48915,362.87796	-530.74742,362.69956	-528.87852,362.75667	-526.74595,363.27036	-524.65,364.12666	-522.89097,365.21136	-522.23163,365.80366	-521.76914,366.41016	-519.87815,378.42478	-519.92545,379.03711	-522.51039,392.07907	-522.72676,392.81056	-523.71065,394.40056	-534.79904,410.08117	-535.14624,410.58776	-535.70944,410.92316	-536.45115,411.10156	-538.32004,411.04446	-540.45264,410.53066	-542.54854,409.67436	-544.30755,408.58976	-544.96694,407.99746	-545.42944,407.39096	-552.73644,395.80886	-553.71754,393.99006	-553.99244,393.14746	-554.08964,392.39096	-554.62674,378.70705	-554.56694,376.64136	-554.38364,375.77422	-554.08964,375.07043	-544.63015,367.42546	-544.07625,367.16026
-568.34838,340.74133	-568.13201,340.00977	-567.14811,338.41981	-565.63695,336.8298	-563.8474,335.4428	-562.02851,334.46179	-561.18589,334.18693	-560.4294,334.08965	-549.07894,338.45932	-548.5723,338.80645	-538.57011,347.56605	-538.04479,348.11918	-537.15976,349.76625	-529.12415,367.20938	-528.85903,367.76336	-528.85016,368.41881	-529.06651,369.15034	-530.05041,370.7403	-531.56168,372.33029	-533.3512,373.71724	-535.16999,374.69828	-536.01264,374.97319	-536.76914,375.07047	-550.45303,375.60747	-552.51871,375.54773	-553.38587,375.3645	-554.08962,375.07043	-566.20878,368.69362	-567.96782,367.60898	-568.62713,367.01667	-569.08964,366.41016	-570.98062,354.39551	-570.93334,353.78322
-585.66888,358.06184	-585.45251,357.33028	-584.46861,355.74032	-582.95745,354.15031	-581.1679,352.76331	-579.34901,351.78229	-578.50639,351.50744	-577.7499,351.41016	-566.39944,355.77983	-565.8928,356.12695	-555.89061,364.88655	-555.36529,365.43968	-554.48026,367.08676	-546.44466,384.52989	-546.17953,385.08387	-546.17066,385.73932	-546.38701,386.47085	-547.37091,388.06081	-548.88218,389.6508	-550.6717,391.03775	-552.4905,392.01879	-553.33314,392.2937	-554.08964,392.39098	-567.77353,392.92798	-569.83921,392.86824	-570.70637,392.68501	-571.41012,392.39094	-583.52928,386.01412	-585.28833,384.92948	-585.94764,384.33718	-586.41015,383.73067	-588.30112,371.71602	-588.25384,371.10373
-623.26937,378.91454	-623.79474,378.36139	-624.67975,376.71432	-625.30116,374.61061	-625.60755,372.36731	-625.54769,370.3016	-625.36441,369.43445	-625.07041,368.73067	-615.61094,361.08571	-615.057,360.82051	-602.46987,356.53816	-601.72819,356.35979	-599.85925,356.41687	-580.73527,358.17939	-580.12293,358.22678	-579.55088,358.54682	-579.02552,359.09996	-578.14052,360.74702	-577.51918,362.85081	-577.21281,365.09406	-577.2726,367.1597	-577.45586,368.0269	-577.74985,368.73069	-584.12674,380.84979	-585.21131,382.60885	-585.80357,383.26821	-586.41013,383.73064	-597.99219,391.03774	-599.81103,392.0188	-600.65364,392.29363	-601.41016,392.39091	-612.76063,388.02123	-613.26725,387.67414
-624.01066,421.90388	-624.75238,422.08229	-626.62129,422.02519	-628.75385,421.51148	-630.8498,420.65519	-632.60884,419.57049	-633.26817,418.97819	-633.73066,418.37168	-635.62166,406.35706	-635.57436,405.74474	-632.98941,392.70279	-632.77304,391.97128	-631.78915,390.38129	-620.70077,374.70069	-620.35356,374.19409	-619.79036,373.85868	-619.04866,373.68028	-617.17976,373.73738	-615.04717,374.25118	-612.95126,375.10749	-611.19226,376.19209	-610.53286,376.78438	-610.07036,377.39089	-602.76336,388.97299	-601.78227,390.79178	-601.50737,391.63438	-601.41017,392.39088	-600.87306,406.07479	-600.93286,408.14049	-601.11617,409.00762	-601.41017,409.71143	-610.86967,417.35639	-611.42357,417.62159
-437.58942,418.5468	-437.06405,419.09995	-436.17905,420.74701	-435.55765,422.85073	-435.25124,425.09403	-435.3111,427.15974	-435.49438,428.0269	-435.78838,428.73068	-445.24786,436.37563	-445.80179,436.64083	-458.38892,440.92318	-459.13061,441.10156	-460.99953,441.04448	-480.12353,439.28194	-480.73585,439.23456	-481.30793,438.91452	-481.83327,438.36139	-482.71827,436.71433	-483.33961,434.61054	-483.64598,432.36728	-483.58619,430.30164	-483.40295,429.43444	-483.10894,428.73065	-476.73205,416.61156	-475.64748,414.85249	-475.05521,414.19313	-474.44867,413.7307	-462.8666,406.42361	-461.04776,405.44254	-460.20515,405.16772	-459.44864,405.07042	-448.09816,409.44011	-447.59154,409.7872
-436.84814,375.55746	-436.10641,375.37906	-434.23751,375.43616	-432.10494,375.94986	-430.00899,376.80616	-428.24995,377.89086	-427.59062,378.48316	-427.12813,379.08966	-425.23713,391.10428	-425.28443,391.71661	-427.86938,404.75856	-428.08575,405.49006	-429.06964,407.08005	-440.15803,422.76066	-440.50523,423.26725	-441.06843,423.60266	-441.81012,423.78106	-443.67903,423.72396	-445.81163,423.21015	-447.90753,422.35386	-449.66653,421.26926	-450.32593,420.67696	-450.78843,420.07045	-458.09543,408.48836	-459.07653,406.66955	-459.35143,405.82695	-459.44862,405.07046	-459.98573,391.38655	-459.92593,389.32086	-459.74263,388.45372	-459.44863,387.74992	-449.98913,380.10496	-449.43523,379.83976
-451.52965,398.41874	-451.74602,399.1503	-452.72992,400.74026	-454.24108,402.33027	-456.03063,403.71727	-457.84953,404.69828	-458.69214,404.97314	-459.44863,405.07042	-470.79909,400.70075	-471.30574,400.35362	-481.30793,391.59402	-481.83324,391.04089	-482.71828,389.39382	-490.75388,371.95069	-491.01901,371.39671	-491.02787,370.74126	-490.81152,370.00973	-489.82762,368.41977	-488.31636,366.82978	-486.52683,365.44283	-484.70804,364.46179	-483.86539,364.18688	-483.1089,364.0896	-469.425,363.5526	-467.35933,363.61234	-466.49216,363.79557	-465.78842,364.08964	-453.66925,370.46646	-451.91021,371.55109	-451.2509,372.1434	-450.78839,372.74991	-448.89741,384.76456	-448.94469,385.37685
-472.92501,426.92965	-473.47817,427.455	-475.12524,428.34001	-477.22894,428.96142	-479.47224,429.26781	-481.53796,429.20795	-482.40511,429.02467	-483.10889,428.73067	-490.75384,419.27121	-491.01905,418.71726	-495.3014,406.13013	-495.47977,405.38845	-495.4227,403.51952	-493.66017,384.39553	-493.61278,383.7832	-493.29273,383.21114	-492.7396,382.68579	-491.09254,381.80079	-488.98876,381.17945	-486.7455,380.87307	-484.67987,380.93287	-483.81265,381.11612	-483.10887,381.41011	-470.98977,387.787	-469.23072,388.87158	-468.57135,389.46384	-468.10892,390.07039	-460.80182,401.65246	-459.82076,403.4713	-459.54594,404.31391	-459.44865,405.07042	-463.81834,416.4209	-464.16543,416.92752
